filename,filepath,subject,session,task,sequence_type,target,clustRegion,clustMask,X,Y,Z
087.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,02,rest,se,seed,ldlpfc,dilate_5,27.0,-49.0,41.0
087.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,087,01,rest,se,seed,ldlpfc,orig,41.0,-37.0,27.0
087.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,087,03,rest,se_e2,network,ldlpfc,erode_1,43.0,-21.0,35.0
087.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,087,01,rest,me,network,ldlpfc,dilate_5,41.0,-27.0,49.0
087.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,087,02,rest,se_e2,seed,ldlpfc,erode_1,45.0,-37.0,25.0
087.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,087,02,rest,se_e2,network,ldlpfc,orig,39.0,-41.0,35.0
087.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,01,rest,se,seed,ldlpfc,dilate_5,27.0,-47.0,43.0
087.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,087,02,rest,se_e2,network,ldlpfc,dilate_5,47.0,-17.0,51.0
087.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,087,03,rest,se_e2,network,ldlpfc,orig,39.0,-41.0,35.0
087.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,087,02,rest,me,network,ldlpfc,orig,37.0,-29.0,39.0
087.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,04,rest,me,seed,ldlpfc,dilate_5,27.0,-47.0,43.0
087.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,087,04,rest,me,seed,ldlpfc,erode_1,49.0,-21.0,33.0
087.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,01,rest,se_e2,seed,ldlpfc,dilate_5,51.0,-35.0,27.0
087.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,087,02,rest,me,network,ldlpfc,dilate_5,39.0,-31.0,47.0
087.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,087,04,rest,se_e2,network,ldlpfc,orig,53.0,-19.0,33.0
087.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,087,03,rest,se_e2,network,ldlpfc,dilate_5,39.0,-29.0,45.0
087.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,087,01,rest,se_e2,network,ldlpfc,erode_1,43.0,-35.0,27.0
087.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,087,02,rest,se,seed,ldlpfc,orig,53.0,-13.0,33.0
087.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,087,04,rest,me,network,ldlpfc,orig,37.0,-29.0,39.0
087.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,087,04,rest,me,network,ldlpfc,erode_1,49.0,-21.0,33.0
087.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,087,01,rest,me,network,ldlpfc,orig,37.0,-29.0,39.0
087.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,087,02,rest,me,network,ldlpfc,erode_1,39.0,-27.0,35.0
087.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,087,03,rest,me,network,ldlpfc,erode_1,45.0,-25.0,37.0
087.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,087,02,rest,me,seed,ldlpfc,orig,47.0,-27.0,35.0
087.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,03,rest,me,seed,ldlpfc,dilate_5,27.0,-47.0,43.0
087.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,03,rest,se_e2,seed,ldlpfc,dilate_5,25.0,-33.0,35.0
087.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,087,03,rest,se,network,ldlpfc,orig,37.0,-27.0,39.0
087.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,087,04,rest,se,network,ldlpfc,erode_1,49.0,-21.0,33.0
087.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,087,01,rest,se_e2,network,ldlpfc,dilate_5,41.0,-29.0,47.0
087.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,087,04,rest,se,seed,ldlpfc,erode_1,49.0,-21.0,33.0
087.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,03,rest,se,seed,ldlpfc,dilate_5,27.0,-47.0,43.0
087.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,087,02,rest,se,network,ldlpfc,erode_1,39.0,-37.0,33.0
087.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,087,03,rest,se,network,ldlpfc,dilate_5,27.0,-47.0,43.0
087.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,087,02,rest,se_e2,seed,ldlpfc,orig,41.0,-17.0,25.0
087.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,087,03,rest,se,seed,ldlpfc,orig,33.0,-23.0,23.0
087.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,087,04,rest,se_e2,seed,ldlpfc,dilate_5,27.0,-47.0,43.0
087.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/087/087.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,087,01,rest,se,network,ldlpfc,dilate_5,39.0,-29.0,45.0
083.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,02,rest,me,seed,ldlpfc,dilate_5,25.0,-37.0,47.0
083.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,04,rest,me,seed,ldlpfc,dilate_5,25.0,-37.0,47.0
083.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,02,rest,se_e2,network,ldlpfc,orig,49.0,-17.0,33.0
083.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,01,rest,se,seed,ldlpfc,dilate_5,53.0,-25.0,23.0
083.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,01,rest,me,network,ldlpfc,erode_1,39.0,-37.0,31.0
083.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,04,rest,me,network,ldlpfc,orig,45.0,-21.0,43.0
083.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,03,rest,se_e2,network,ldlpfc,orig,,,
083.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,04,rest,me,seed,ldlpfc,orig,41.0,-25.0,35.0
083.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,01,rest,se,network,ldlpfc,dilate_5,25.0,-39.0,47.0
083.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,04,rest,se,seed,ldlpfc,orig,43.0,-27.0,25.0
083.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,04,rest,se_e2,seed,ldlpfc,dilate_5,31.0,-21.0,13.0
083.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,03,rest,me,seed,ldlpfc,dilate_5,25.0,-37.0,45.0
083.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,02,rest,se,seed,ldlpfc,orig,47.0,-17.0,31.0
083.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,04,rest,me,seed,ldlpfc,erode_1,41.0,-25.0,35.0
083.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,02,rest,me,seed,ldlpfc,erode_1,45.0,-21.0,31.0
083.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,01,rest,se_e2,seed,ldlpfc,dilate_5,27.0,-31.0,45.0
083.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,03,rest,se,network,ldlpfc,erode_1,,,
083.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,01,rest,me,seed,ldlpfc,dilate_5,27.0,-29.0,45.0
083.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,01,rest,se_e2,network,ldlpfc,erode_1,49.0,-19.0,33.0
083.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,02,rest,me,network,ldlpfc,erode_1,49.0,-19.0,33.0
083.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,01,rest,me,seed,ldlpfc,erode_1,35.0,-29.0,29.0
083.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,03,rest,me,network,ldlpfc,erode_1,43.0,-27.0,37.0
083.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,03,rest,se,seed,ldlpfc,dilate_5,,,
083.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,03,rest,se_e2,seed,ldlpfc,erode_1,,,
083.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,01,rest,se,network,ldlpfc,erode_1,49.0,-19.0,33.0
083.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,01,rest,se_e2,seed,ldlpfc,orig,37.0,-23.0,25.0
083.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,04,rest,se,network,ldlpfc,erode_1,45.0,-33.0,29.0
083.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,02,rest,se,seed,ldlpfc,erode_1,47.0,-19.0,33.0
083.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,01,rest,se_e2,seed,ldlpfc,erode_1,35.0,-23.0,27.0
083.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,02,rest,se,network,ldlpfc,dilate_5,25.0,-37.0,47.0
083.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,01,rest,se,seed,ldlpfc,orig,53.0,-19.0,33.0
083.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,04,rest,se_e2,network,ldlpfc,orig,45.0,-21.0,43.0
083.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,02,rest,se_e2,seed,ldlpfc,orig,49.0,-17.0,33.0
083.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,02,rest,se_e2,network,ldlpfc,erode_1,49.0,-19.0,33.0
083.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,02,rest,se_e2,seed,ldlpfc,erode_1,49.0,-19.0,33.0
083.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,04,rest,se,network,ldlpfc,orig,45.0,-21.0,43.0
083.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,04,rest,me,network,ldlpfc,erode_1,45.0,-31.0,31.0
083.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,03,rest,me,network,ldlpfc,dilate_5,29.0,-25.0,47.0
083.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,083,01,rest,se,seed,ldlpfc,erode_1,49.0,-19.0,33.0
083.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,03,rest,se_e2,seed,ldlpfc,orig,,,
083.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,03,rest,me,seed,ldlpfc,orig,41.0,-25.0,27.0
083.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,01,rest,me,network,ldlpfc,dilate_5,35.0,-49.0,33.0
083.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,01,rest,se,network,ldlpfc,orig,53.0,-21.0,31.0
083.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,02,rest,me,network,ldlpfc,dilate_5,25.0,-37.0,47.0
083.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,083,02,rest,se_e2,seed,ldlpfc,dilate_5,25.0,-39.0,47.0
083.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,04,rest,me,network,ldlpfc,dilate_5,25.0,-39.0,47.0
083.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,03,rest,se,seed,ldlpfc,orig,,,
083.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,02,rest,se_e2,network,ldlpfc,dilate_5,25.0,-39.0,47.0
083.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,02,rest,se,network,ldlpfc,orig,51.0,-17.0,31.0
083.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,02,rest,me,seed,ldlpfc,orig,51.0,-17.0,31.0
083.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,01,rest,me,network,ldlpfc,orig,39.0,-37.0,31.0
083.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,02,rest,se,network,ldlpfc,erode_1,45.0,-21.0,31.0
083.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,01,rest,me,seed,ldlpfc,orig,41.0,-35.0,21.0
083.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,04,rest,se,network,ldlpfc,dilate_5,25.0,-39.0,47.0
083.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,03,rest,se,network,ldlpfc,orig,,,
083.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,03,rest,se_e2,network,ldlpfc,dilate_5,,,
083.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,083,02,rest,me,network,ldlpfc,orig,51.0,-17.0,31.0
083.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,04,rest,se_e2,network,ldlpfc,erode_1,39.0,-33.0,33.0
083.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,083,03,rest,se_e2,network,ldlpfc,erode_1,,,
083.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,083,04,rest,se_e2,seed,ldlpfc,orig,53.0,-19.0,35.0
083.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/083/083.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,083,01,rest,se_e2,network,ldlpfc,dilate_5,29.0,-29.0,45.0
